1.46889324126525E+018,IREP,FErner  DBonnay cc respondi nous font part dun de leurs usages de lIA résumés darticles de journaux pour voir limpact de lactualité sur lopinion des candidats à lélection présidentielle Lia permet de consulter  trier  de  articlesirepforum cc MCAssas ,Thu Dec 09 11:40:14 CET 2021,Election présidentielle,2
1.46889313088795E+018,Jacques Bolo,Election présidentielle  sur les terres dEric Ciotti Pécresse ménage sa droiteMême erreur que Bertrand qui a sans doute été éliminé au profit de Pécresse pour avoir préféré le soutien futur de Ciotti à celui immédiat de Muselier lemondefr,Thu Dec 09 11:39:47 CET 2021,Election présidentielle,0
1.4688928882014E+018,Chloé Morin,une candidature dunion na de sens que si tous les candidats partagent les mêmes propositions()ce nest pas le cas selon fhollande Absurdeles primaires st là pr trancher entre différentes lignes politiques PécresseCiotti VallsHamonetc ,Thu Dec 09 11:38:49 CET 2021,Election présidentielle,0
1.46889287729622E+018,Philippe Coulangeon,Suicide mode demploi Réédition dun succès de librairie du début des années   via lemondefr,Thu Dec 09 11:38:47 CET 2021,Election présidentielle,2
1.46889219426631E+018,Gérard SIMON,Il y a la volonté pour AnneHidalgo de sortir de limpasse par une idée surprise a raillé M Jadotelle prend acte de limpasse de sa candidature de sa difficulté à ce que les idées quelle porte percent dans lopinion publiqueA raillé ,Thu Dec 09 11:36:04 CET 2021,Election présidentielle,2
1.46889219300382E+018,Xavier Crepin,A lélection présidentielle de  la gauche divisée avec moins de  des voix le second tour est entre le centre et lextrême droite ,Thu Dec 09 11:36:04 CET 2021,Election présidentielle,2
1.46889180993812E+018,Tiago 🐝,carlguiban Jouteey farghie Langlais nest pas la seule langue qui existe Elle est bilingue français espagnol il y a assez peu de candidats bilingues à lélection présidentielle,Thu Dec 09 11:34:32 CET 2021,Election présidentielle,0
1.46889167083814E+018,Hiroo Jay,BFMTV Tu parlesMacron ne rêve que dune chose  avoir un candidat dextrême droite face à lui au second tour de lélection présidentielle Comme en ,Thu Dec 09 11:33:59 CET 2021,Election présidentielle,0
1.46889131124812E+018,vermer michel,presidentielles La France insoumise les communistes et même des membres du PS déclinent loffreAvec la montée en puissance de la droite dans les sondages en vue de lélection présidentielle de  ,Thu Dec 09 11:32:33 CET 2021,Election présidentielle,2
1.46889108227252E+018,Xavier Crepin,A lélection présidentielle de  la gauche divisée obtient moins de  des voix et le second tour oppose la droite et lextrême droite ,Thu Dec 09 11:31:39 CET 2021,Election présidentielle,2
1.4688908771333E+018,L'Obs,Pour AnneHidalgo et montebourg cest ouiPour yjadot JLMelenchon et FabienRoussel cest nonLes écologistes les Insoumis et les communistes disent non à une primairedelagauche   ,Thu Dec 09 11:30:50 CET 2021,Election présidentielle,2
1.46889067451483E+018,EURACTIV France,PFUE  Retrouvez les priorités des écologistes exprimés par Yannick Jadot député européen et candidat à lélection présidentiellePar NellyMoussu,Thu Dec 09 11:30:02 CET 2021,Election présidentielle,2
1.46889015641762E+018,sauvenasque VACCINÉ,CBoullay emmaducros EmmanuelMacron Francetv NathalieStCricq Depuis quand ce qui se passe a Bruxelles interesse les français a part pour râler bien sur Aucune élection presidentielle ne se gagne sur des sujets internationaux,Thu Dec 09 11:27:58 CET 2021,Election présidentielle,0
1.46888970761875E+018,DLF Auvergne R-Alpes,Avec Nicolas DupontAignanCliquez sur NDA SauvonsLaFrancePresidentielle Politique France vote election ,Thu Dec 09 11:26:11 CET 2021,Election présidentielle,2
1.46888956484463E+018,GaNoN 🇫🇷,Un candidat à lélection présidentielle  se fait agresser  le ministre de la Justice  bien fait ,Thu Dec 09 11:25:37 CET 2021,Election présidentielle,0
1.46888947904166E+018,Alexandre Lemarié,Quelle riposte face à Valérie Pécresse  Les macronistes veulent cibler son projet économique et social daustérité Leur espoir faire dérailler sa campagne sur le mode de ce quavait connu Fillon après sa victoire à la primaire en   ,Thu Dec 09 11:25:17 CET 2021,Election présidentielle,2
1.46888919424869E+018,🅰cid Monkey - 🇲🇫🇪🇦 #Pfizerisé 💉💉,Bonjour je mappelle William et en  jai voté pour EmmanuelMacron aux deux tours de lélection présidentielleLe avril et le avril je voterai pour ansdeplus avec notre PrésidentMacronistesAnonymes likez appropriezvous ce tweet ,Thu Dec 09 11:24:09 CET 2021,Election présidentielle,2
