1.46868886625729E+018,CGTCheminotsTrappes,joedaltonlove Ça nempêchera pas les grèves comme ici à Lille lundi dernier ou les deux lignes de métro automatiques étaient entièrement a larrêt du fait de la grève des opérateurs,Wed Dec 08 22:08:07 CET 2021,ilévia,0
1.46868107124397E+018,juju ✂ check pinned if unf,MDRRRRRRRRRRRRRRR jvoulais voir le tweet de ilévia qui fait polémique javais oublié que jétais bloquée,Wed Dec 08 21:37:08 CET 2021,ilévia,2
1.46865734117227E+018,MAMAN ANGE,Y mont perdu un colis que javais envoyé du coup je lai dans le cul je vais les tuer je vais tuer ma fille,Wed Dec 08 20:02:51 CET 2021,ilévia,0
1.46865705682353E+018,MAMAN ANGE,Vinted je leur ai fait du chantage au suicide  jai dit que jallais tuer ma fille bah pour e y en ont rien à battre super le prix de deux vies humaines pour eux vinted fuck you,Wed Dec 08 20:01:43 CET 2021,ilévia,0
1.46865678249513E+018,MAMAN ANGE,ma responsable qui ma regardé comme si jétais une grosse radine folle de fric quand je lui ai dit que jallais faire du chantage au suicide à relais colis pour e,Wed Dec 08 20:00:37 CET 2021,ilévia,0
1.46863315513345E+018,🦠pepito🦠,ileviabus des perturbations sur la ligne  en direction de flandres,Wed Dec 08 18:26:44 CET 2021,ilévia,0
1.46863073218053E+018,MAMAN ANGE,On vous fourni larme à feu,Wed Dec 08 18:17:07 CET 2021,ilévia,0
1.46863064811409E+018,MAMAN ANGE,Est ce que les gens qui comptent se suicider peuvent tuer un même te du gouvernement avant de passer à lacte svp,Wed Dec 08 18:16:47 CET 2021,ilévia,0
1.46862890326686E+018,LR,L'info bus métro tram ileviaactu SEULEMENTQualité de service non assuré sans panne trajet limité à h même en cas de panne et retard,Wed Dec 08 18:09:51 CET 2021,ilévia,0
1.46862867863249E+018,ilévia,Rendezvous au cur des festivités avec ilévia pour seulement  le trajet unitaire et surtout faitesvous plaisir Pour gagner du temps achetez vos titres sur le site Internet   ,Wed Dec 08 18:08:57 CET 2021,ilévia,4
1.46861961436405E+018,Nuage cosmique,Tout est bon pour nous voler de largent Je paye pas un abonnement pour quon me force à acheter un ticket quand je prends le bus ileviametro ileviabus,Wed Dec 08 17:32:56 CET 2021,ilévia,0
1.46861943683169E+018,Nuage cosmique,Bonjour ileviametro ileviabus je peux savoir pourquoi un de vos contrôleurs ma forcé à acheter un ticket de bus soit disant pour ne pas me mettre damende parce quil ne trouvait pas mon abonnement sur sa machine alors que je viens de prendre le métro et que tout est ok ,Wed Dec 08 17:32:14 CET 2021,ilévia,0
1.46861516532742E+018,Dimix,Cet aprèsmidi découverte du réseau Métro ileviaactu par des enfants de  et  ans Un pur plaisir pour eux de conduire un métro   ,Wed Dec 08 17:15:15 CET 2021,ilévia,4
1.46861352904965E+018,𝑦𝑢𝑛𝑎ッ,on va monter une équipe contre ilévia pcq yen a marre la ,Wed Dec 08 17:08:45 CET 2021,ilévia,0
1.46861335495672E+018,Madsea,ileviaactu arrêtez avec votre terminus INUTILE à roubaix Grand place Vous faites partir des métros vides et ensuite on est entassés les uns sur les autres dans le prochain En plein covid cest pas ouf et en rentrant du taff cest juste super chiant bordel de merde,Wed Dec 08 17:08:03 CET 2021,ilévia,0
1.46860898053258E+018,ilévia Bus,LIANE   Déviation suite à un problème lié à la circulation rue de la Prévoyance à LILLE Les arrêts Prévoyance et Place de la Garonne ne sont pas desservis et reportés à Rue de lOise Faubourg dArras (Ligne   Cita Lille) ou Simons,Wed Dec 08 16:50:41 CET 2021,ilévia,2
1.468587947847E+018,Dealeuse de Câlins,ileviaactu bonjour un portefeuille contenant  carte de métro Ilévia carte vital et carte didentité au nom dOctave Lebelle à été perdu entre C et Cité S si quelquun laurai retrouvé ce serai fort sympathique Merci ),Wed Dec 08 15:27:06 CET 2021,ilévia ,2
1.46858670801077E+018,ilévia,AGENCE MOBILE  Retrouvez nos agents  au parc commercial SoGreen à Seclin jusquà h Ils sont disponibles pour répondre à toutes vos questions Un sculpteur de ballons est également présent pour les enfants  ,Wed Dec 08 15:22:10 CET 2021,ilévia ,2
1.46858424159641E+018,MEL-aux-drames,ileviabus merci au chauffeur de la L de ne pas sêtre arrêté à Lille Europe,Wed Dec 08 15:12:22 CET 2021,ilévia ,4
1.46858271905566E+018,Martin Thurnherr,Dites ileviabus ileviaactu cest quoi le délire dannuler les bus sans prévenir  Si les bus sont en pannes vous êtes censé le savoir et donc faire au minimum un message sur lappli pour prévenir,Wed Dec 08 15:06:19 CET 2021,ilévia ,0
1.46858147968492E+018,ilévia Bus,LIANE   FIN de la déviation rue de la Prévoyance,Wed Dec 08 15:01:24 CET 2021,ilévia ,4
1.4685766052075E+018,Mektoub_sh,marouaam JE VOUS LAVEZ DIT ELLE AIME ILEVIA ,Wed Dec 08 14:42:02 CET 2021,ilévia ,4
1.46857639698129E+018,Sendo タケシ,Fuck la ratp cest le x dilevia,Wed Dec 08 14:41:12 CET 2021,ilévia ,0
